 Time (days),LWP,stom_conduct,rsoil,rplant
1.72,-.2061879,1.7331965,.0000000,.0000000
1.73,-.2030063,1.7337353,.0000000,.0000000
1.74,-.2001284,1.7346276,.0000000,.0000000
1.75,-.1975901,1.7347064,.0000000,.0000000
1.76,-.1953324,1.7346586,.0000000,.0000000
1.77,-.1966458,1.7342465,.0000000,.0000000
1.78,-.1945933,1.7342968,.0000000,.0000000
1.79,-.1928192,1.7341101,.0000000,.0000000
1.80,-.1911914,1.7345781,.0000000,.0000000
1.81,-.1896813,1.7351557,.0000000,.0000000
1.82,-.1883217,1.7357209,.0000000,.0000000
1.83,-.1904581,1.7356560,.0000000,.0000000
1.84,-.1891641,1.7349714,.0000000,.0000000
1.85,-.1911948,1.7354242,.0000000,.0000000
1.86,-.1897053,1.7356720,.0000000,.0000000
1.88,-.1883413,1.7368474,.0000000,.0000000
1.89,-.1904396,1.7366341,.0000000,.0000000
1.90,-.1889800,1.7370787,.0000000,.0000000
1.91,-.1876817,1.7374256,.0000000,.0000000
1.92,-.1865452,1.7375863,.0000000,.0000000
1.93,-.1855379,1.7377645,.0000000,.0000000
1.94,-.1846437,1.7383356,.0000000,.0000000
1.95,-.1838463,1.7389380,.0000000,.0000000
1.96,-.1831331,1.7393657,.0000000,.0000000
1.97,-.1824798,1.7391765,.0000000,.0000000
1.98,-.1818738,1.7392925,.0000000,.0000000
1.99,-.1847273,1.7386700,.0000000,.0000000
2.00,-.1839421,1.7386520,.0000000,.0000000
2.01,-.1832788,1.7384932,.0000000,.0000000
2.02,-.1859877,1.7387006,.0000000,.0000000
2.03,-.1883653,1.7390740,.0000000,.0000000
2.04,-.1872322,1.7381691,.0000000,.0000000
2.05,-.1862874,1.7379004,.0000000,.0000000
2.06,-.1853895,1.7383609,.0000000,.0000000
2.07,-.1845849,1.7387546,.0000000,.0000000
2.08,-.1838400,1.7389160,.0000000,.0000000
2.09,-.1831837,1.7390608,.0000000,.0000000
2.10,-.1825451,1.7395461,.0000000,.0000000
2.11,-.1819825,1.7398816,.0000000,.0000000
2.12,-.1814853,1.7400486,.0000000,.0000000
2.14,-.1810358,1.7408262,.0000000,.0000000
2.15,-.1806372,1.7413204,.0000000,.0000000
2.16,-.1802759,1.7418327,.0000000,.0000000
2.17,-.1799653,1.7425401,.0000000,.0000000
2.18,-.1796856,1.7428262,.0000000,.0000000
2.19,-.1794458,1.7429826,.0000000,.0000000
2.20,-.1792293,1.7436491,.0000000,.0000000
2.21,-.1790246,1.7437721,.0000000,.0000000
2.22,-.1788515,1.7440472,.0000000,.0000000
2.23,-.1786861,1.7439698,.0000000,.0000000
2.24,-.1785397,1.7436308,.0000000,.0000000
2.25,-.1784116,1.7443531,.0000000,.0000000
2.26,-.1782447,1.7455771,.0000000,.0000000
2.27,-.1781034,1.7471430,.0000000,.0000000
2.28,-.1779780,1.7479630,.0000000,.0000000
2.29,-.1778604,1.7489794,.0000000,.0000000
2.30,-.1777588,1.7495741,.0000000,.0000000
2.31,-.1776647,1.7504377,.0000000,.0000000
2.32,-.1776189,6.0686035,.0000000,.0000000
2.33,-.1778435,10.2868032,.0000000,.0000000
2.34,-.1785539,10.3176174,.0000000,.0000000
2.35,-.1796980,10.3121328,.0000000,.0000000
2.36,-.1810369,16.3537216,.0000000,.0000000
2.38,-.1828575,22.8632431,.0000000,.0000000
2.39,-.1839131,18.5440121,.0000000,.0000000
2.40,-.1854447,21.9292660,.0000000,.0000000
2.41,-.1864856,25.6103382,.0000000,.0000000
2.42,-.1886249,16.3171101,.0000000,.0000000
2.43,-.1913878,16.3250885,.0000000,.0000000
2.44,-.1937812,16.3141479,.0000000,.0000000
2.45,-.1983697,16.2920856,.0000000,.0000000
2.46,-.2030035,16.2806053,.0000000,.0000000
2.47,-.2069639,16.2694359,.0000000,.0000000
2.48,-.2114344,16.2556877,.0000000,.0000000
2.49,-.2139373,16.2667141,.0000000,.0000000
2.50,-.2150969,18.1858215,.0000000,.0000000
2.51,-.2158543,18.4409752,.0000000,.0000000
2.52,-.2169945,16.2595863,.0000000,.0000000
2.53,-.2346586,58.7804642,.0000000,.0000000
2.54,-.2979395,150.6191254,.0000000,.0000000
2.55,-.3651425,154.1425171,.0000000,.0000000
2.56,-.4273907,154.2168121,.0000000,.0000000
2.57,-.4743639,151.5816040,.0000000,.0000000
2.58,-.5145162,150.2188263,.0000000,.0000000
2.59,-.5414021,149.3560638,.0000000,.0000000
2.60,-.5835928,151.2681732,.0000000,.0000000
2.61,-.6332754,150.3992462,.0000000,.0000000
2.62,-.6737078,146.1733093,.0000000,.0000000
2.64,-.6926253,134.3515167,.0000000,.0000000
2.65,-.6907864,112.2166443,.0000000,.0000000
2.66,-.6370478,14.7435217,.0000000,.0000000
2.67,-.5886744,10.2122564,.0000000,.0000000
2.68,-.5435366,10.1057873,.0000000,.0000000
2.69,-.5031369,5.2607551,.0000000,.0000000
2.70,-.4661942,1.7337266,.0000000,.0000000
2.71,-.4335206,1.7338678,.0000000,.0000000
2.72,-.4045720,1.7343112,.0000000,.0000000
2.73,-.3790245,1.7354218,.0000000,.0000000
2.74,-.3564861,1.7371587,.0000000,.0000000
2.75,-.3365012,1.7388793,.0000000,.0000000
2.76,-.3188820,1.7404412,.0000000,.0000000
2.77,-.3033527,1.7407056,.0000000,.0000000
2.78,-.2896738,1.7412695,.0000000,.0000000
2.79,-.2774777,1.7430793,.0000000,.0000000
2.80,-.2666427,1.7439574,.0000000,.0000000
2.81,-.2570111,1.7447754,.0000000,.0000000
2.82,-.2484398,1.7444879,.0000000,.0000000
2.83,-.2409091,1.7434515,.0000000,.0000000
2.84,-.2343573,1.7420324,.0000000,.0000000
2.85,-.2287756,1.7405617,.0000000,.0000000
2.86,-.2240524,1.7390982,.0000000,.0000000
2.88,-.2198305,1.7404759,.0000000,.0000000
2.89,-.2158955,1.7442662,.0000000,.0000000
2.90,-.2123682,1.7451475,.0000000,.0000000
2.91,-.2094072,1.7447904,.0000000,.0000000
2.92,-.2068965,1.7442303,.0000000,.0000000
2.93,-.2045795,1.7465000,.0000000,.0000000
2.94,-.2024288,1.7477331,.0000000,.0000000
2.95,-.2003185,1.7517983,.0000000,.0000000
2.96,-.1985078,1.7519858,.0000000,.0000000
2.97,-.1970700,1.7495743,.0000000,.0000000
2.98,-.1958030,1.7496979,.0000000,.0000000
2.99,-.1947913,1.7491874,.0000000,.0000000
3.00,-.1940062,1.7492625,.0000000,.0000000
3.01,-.1931121,1.7538937,.0000000,.0000000
3.02,-.1923274,1.7550358,.0000000,.0000000
3.03,-.1917932,1.7524214,.0000000,.0000000
3.04,-.1911754,1.7560804,.0000000,.0000000
3.05,-.1904776,1.7592268,.0000000,.0000000
3.06,-.1900737,1.7563332,.0000000,.0000000
3.07,-.1898265,1.7552390,.0000000,.0000000
3.08,-.1894071,1.7587487,.0000000,.0000000
3.09,-.1887253,1.7643112,.0000000,.0000000
3.10,-.1911197,1.7682033,.0000000,.0000000
3.11,-.1932913,1.7677373,.0000000,.0000000
3.12,-.1951057,1.7709410,.0000000,.0000000
3.14,-.1966049,1.7735524,.0000000,.0000000
3.15,-.1952121,1.7670417,.0000000,.0000000
3.16,-.1970138,1.7677784,.0000000,.0000000
3.17,-.1987129,1.7655009,.0000000,.0000000
3.18,-.2007357,1.7567606,.0000000,.0000000
3.19,-.1993728,1.7573112,.0000000,.0000000
3.20,-.1982259,1.7563457,.0000000,.0000000
3.21,-.1973747,1.7540355,.0000000,.0000000
3.22,-.1965230,1.7559924,.0000000,.0000000
3.23,-.1957786,1.7564218,.0000000,.0000000
3.24,-.1950202,1.7581300,.0000000,.0000000
3.25,-.1942110,1.7611839,.0000000,.0000000
3.26,-.1965948,1.7611048,.0000000,.0000000
3.27,-.1988609,1.7586594,.0000000,.0000000
3.28,-.1978188,1.7580320,.0000000,.0000000
3.29,-.1967966,1.7598639,.0000000,.0000000
3.30,-.1988823,1.7624817,.0000000,.0000000
3.31,-.2006768,1.7638316,.0000000,.0000000
3.32,-.2044020,6.0569725,.0000000,.0000000
3.33,-.2074398,10.3529663,.0000000,.0000000
3.34,-.2118104,10.4647036,.0000000,.0000000
3.35,-.2172181,14.5531864,.0000000,.0000000
3.36,-.2233467,14.6439657,.0000000,.0000000
3.38,-.2280362,13.1948757,.0000000,.0000000
3.39,-.2327059,14.2426805,.0000000,.0000000
3.40,-.2364485,14.3106937,.0000000,.0000000
3.41,-.2393005,16.5113926,.0000000,.0000000
3.42,-.2418209,16.5280914,.0000000,.0000000
3.43,-.2440279,16.5520859,.0000000,.0000000
3.44,-.2448917,18.5173187,.0000000,.0000000
3.45,-.2462251,18.7600117,.0000000,.0000000
3.46,-.2476518,18.7394371,.0000000,.0000000
3.47,-.2486833,18.7207680,.0000000,.0000000
3.48,-.2491089,18.7103043,.0000000,.0000000
3.49,-.2508635,18.7203293,.0000000,.0000000
3.50,-.2518189,18.7347698,.0000000,.0000000
3.51,-.2532725,18.7193851,.0000000,.0000000
3.52,-.2545927,20.6872253,.0000000,.0000000
3.53,-.2672628,59.9290504,.0000000,.0000000
3.54,-.3136061,116.8141174,.0000000,.0000000
3.55,-.3583123,119.7830048,.0000000,.0000000
3.56,-.3967986,116.3573990,.0000000,.0000000
3.57,-.4287008,113.2730026,.0000000,.0000000
3.58,-.4635369,113.1274948,.0000000,.0000000
3.59,-.4924244,113.2060165,.0000000,.0000000
3.60,-.5179840,111.8122635,.0000000,.0000000
3.61,-.5414364,112.4183350,.0000000,.0000000
3.62,-.5600556,109.2812881,.0000000,.0000000
3.64,-.5742767,104.4474182,.0000000,.0000000
3.65,-.5709927,89.0131149,.0000000,.0000000
3.66,-.5313303,16.7812939,.0000000,.0000000
3.67,-.4990519,14.7404966,.0000000,.0000000
3.68,-.4679704,10.4146042,.0000000,.0000000
3.69,-.4367050,6.2243514,.0000000,.0000000
3.70,-.4107863,1.7653159,.0000000,.0000000
3.71,-.3877954,1.7666763,.0000000,.0000000
3.72,-.3643663,1.7678726,.0000000,.0000000
3.73,-.3435749,1.7693534,.0000000,.0000000
3.74,-.3252333,1.7690064,.0000000,.0000000
3.75,-.3090009,1.7684127,.0000000,.0000000
3.76,-.2946362,1.7676734,.0000000,.0000000
3.77,-.2822411,1.7632980,.0000000,.0000000
3.78,-.2742446,1.7634387,.0000000,.0000000
3.79,-.2671148,1.7638270,.0000000,.0000000
3.80,-.2608044,1.7646115,.0000000,.0000000
3.81,-.2552205,1.7646009,.0000000,.0000000
3.82,-.2502801,1.7624977,.0000000,.0000000
3.83,-.2458555,1.7617748,.0000000,.0000000
3.84,-.2418837,1.7627232,.0000000,.0000000
3.85,-.2383678,1.7628628,.0000000,.0000000
3.86,-.2352029,1.7626078,.0000000,.0000000
3.88,-.2324558,1.7626592,.0000000,.0000000
3.89,-.2300226,1.7627484,.0000000,.0000000
3.90,-.2278700,1.7629982,.0000000,.0000000
3.91,-.2259672,1.7618642,.0000000,.0000000
3.92,-.2243376,1.7611294,.0000000,.0000000
3.93,-.2229479,1.7607448,.0000000,.0000000
3.94,-.2217729,1.7612381,.0000000,.0000000
3.95,-.2207856,1.7606558,.0000000,.0000000
3.96,-.2199634,1.7616451,.0000000,.0000000
3.97,-.2191822,1.7625657,.0000000,.0000000
3.98,-.2184381,1.7638643,.0000000,.0000000
3.99,-.2176758,1.7646856,.0000000,.0000000
4.00,-.2170015,1.7646126,.0000000,.0000000
4.01,-.2164040,1.7648860,.0000000,.0000000
4.02,-.2157690,1.7643691,.0000000,.0000000
4.03,-.2151537,1.7648941,.0000000,.0000000
4.04,-.2145539,1.7655110,.0000000,.0000000
4.05,-.2109952,1.7665690,.0000000,.0000000
4.06,-.2078472,1.7675266,.0000000,.0000000
4.07,-.2050090,1.7680367,.0000000,.0000000
4.08,-.2024454,1.7682155,.0000000,.0000000
4.09,-.2001771,1.7689927,.0000000,.0000000
4.10,-.1981691,1.7667152,.0000000,.0000000
4.11,-.1963928,1.7659229,.0000000,.0000000
4.12,-.1948208,1.7671603,.0000000,.0000000
4.14,-.1934307,1.7679273,.0000000,.0000000
4.15,-.1922012,1.7680483,.0000000,.0000000
4.16,-.1910617,1.7707680,.0000000,.0000000
4.17,-.1899998,1.7709696,.0000000,.0000000
4.18,-.1890599,1.7710350,.0000000,.0000000
4.19,-.1882276,1.7700623,.0000000,.0000000
4.20,-.1874893,1.7693011,.0000000,.0000000
4.21,-.1868320,1.7698123,.0000000,.0000000
4.22,-.1861968,1.7685758,.0000000,.0000000
4.23,-.1856867,1.7668295,.0000000,.0000000
4.24,-.1852354,1.7670220,.0000000,.0000000
4.25,-.1848335,1.7662534,.0000000,.0000000
4.26,-.1844798,1.7624618,.0000000,.0000000
4.27,-.1872020,1.7614967,.0000000,.0000000
4.28,-.1896114,1.7606419,.0000000,.0000000
4.29,-.1917446,1.7598474,.0000000,.0000000
4.30,-.1936268,1.7577143,.0000000,.0000000
4.31,-.1922017,1.7566208,.0000000,.0000000
4.32,-.1909381,1.7571690,.0000000,.0000000
4.33,-.1901055,4.8724465,.0000000,.0000000
4.34,-.1907496,10.3644648,.0000000,.0000000
4.35,-.1925571,18.6517563,.0000000,.0000000
4.36,-.1956698,34.7177505,.0000000,.0000000
4.38,-.2022557,41.2999649,.0000000,.0000000
4.39,-.2136466,59.2577972,.0000000,.0000000
4.40,-.2178660,32.5768356,.0000000,.0000000
4.41,-.2227310,26.2181339,.0000000,.0000000
4.42,-.2311480,35.0538483,.0000000,.0000000
4.43,-.2500787,56.1262398,.0000000,.0000000
4.44,-.2619253,48.5333023,.0000000,.0000000
4.45,-.2721290,47.8794403,.0000000,.0000000
4.46,-.2792021,50.1651459,.0000000,.0000000
4.47,-.2836187,49.6049538,.0000000,.0000000
4.48,-.2817674,35.0098801,.0000000,.0000000
4.49,-.2824262,38.6058273,.0000000,.0000000
4.50,-.2880159,45.6344872,.0000000,.0000000
4.51,-.2960630,44.5076828,.0000000,.0000000
4.52,-.3002832,34.8280106,.0000000,.0000000
4.53,-.3415670,109.8416672,.0000000,.0000000
4.54,-.3986492,135.0394897,.0000000,.0000000
4.55,-.4603303,144.2695312,.0000000,.0000000
4.56,-.5002922,138.9733734,.0000000,.0000000
4.57,-.5185897,132.6455078,.0000000,.0000000
4.58,-.5426612,136.6089172,.0000000,.0000000
4.59,-.5817717,149.1235657,.0000000,.0000000
4.60,-.5889245,123.7891846,.0000000,.0000000
4.61,-.6161508,144.7445221,.0000000,.0000000
4.62,-.6289364,133.4300232,.0000000,.0000000
4.64,-.6037458,69.6644287,.0000000,.0000000
4.65,-.5676066,40.7264862,.0000000,.0000000
4.66,-.5420216,57.4867401,.0000000,.0000000
4.67,-.5101215,30.4270096,.0000000,.0000000
4.68,-.4773979,16.2282314,.0000000,.0000000
4.69,-.4450127,5.9495625,.0000000,.0000000
4.70,-.4151572,1.7350956,.0000000,.0000000
4.71,-.3887444,1.7345487,.0000000,.0000000
4.72,-.3653240,1.7350190,.0000000,.0000000
4.73,-.3446059,1.7343881,.0000000,.0000000
4.74,-.3263823,1.7318773,.0000000,.0000000
4.75,-.3102608,1.7317033,.0000000,.0000000
4.76,-.2959502,1.7301233,.0000000,.0000000
4.77,-.2832906,1.7300721,.0000000,.0000000
4.78,-.2720944,1.7311844,.0000000,.0000000
4.79,-.2621390,1.7312522,.0000000,.0000000
4.80,-.2533340,1.7303698,.0000000,.0000000
4.81,-.2455445,1.7300721,.0000000,.0000000
4.82,-.2386551,1.7288840,.0000000,.0000000
4.83,-.2325584,1.7291036,.0000000,.0000000
4.84,-.2271657,1.7294210,.0000000,.0000000
4.85,-.2223936,1.7293823,.0000000,.0000000
4.86,-.2181218,1.7301280,.0000000,.0000000
4.88,-.2143473,1.7297814,.0000000,.0000000
4.89,-.2110096,1.7305292,.0000000,.0000000
4.90,-.2080066,1.7312138,.0000000,.0000000
4.91,-.2052999,1.7314553,.0000000,.0000000
4.92,-.2028544,1.7316412,.0000000,.0000000
4.93,-.2006923,1.7317578,.0000000,.0000000
4.94,-.1987732,1.7316943,.0000000,.0000000
4.95,-.1970730,1.7309656,.0000000,.0000000
4.96,-.1955724,1.7306807,.0000000,.0000000
4.97,-.1942492,1.7308918,.0000000,.0000000
4.98,-.1930729,1.7313232,.0000000,.0000000
4.99,-.1920343,1.7309278,.0000000,.0000000
5.00,-.1911679,1.7307912,.0000000,.0000000
5.01,-.1904020,1.7306120,.0000000,.0000000
5.02,-.1897769,1.7304860,.0000000,.0000000
5.03,-.1892246,1.7302372,.0000000,.0000000
5.04,-.1887370,1.7298610,.0000000,.0000000
5.05,-.1882997,1.7303611,.0000000,.0000000
5.06,-.1879192,1.7304312,.0000000,.0000000
5.07,-.1876361,1.7306100,.0000000,.0000000
5.08,-.1872846,1.7322251,.0000000,.0000000
5.09,-.1868725,1.7340845,.0000000,.0000000
5.10,-.1864484,1.7349018,.0000000,.0000000
5.11,-.1860740,1.7346427,.0000000,.0000000
5.12,-.1856848,1.7348291,.0000000,.0000000
5.14,-.1852326,1.7355688,.0000000,.0000000
5.15,-.1847709,1.7359328,.0000000,.0000000
5.16,-.1842476,1.7362534,.0000000,.0000000
5.17,-.1837337,1.7362720,.0000000,.0000000
5.18,-.1831637,1.7362351,.0000000,.0000000
5.19,-.1826570,1.7364308,.0000000,.0000000
5.20,-.1822156,1.7360312,.0000000,.0000000
5.21,-.1818254,1.7358288,.0000000,.0000000
5.22,-.1814839,1.7354674,.0000000,.0000000
5.23,-.1811337,1.7337917,.0000000,.0000000
5.24,-.1808227,1.7339835,.0000000,.0000000
5.25,-.1805467,1.7341671,.0000000,.0000000
5.26,-.1803527,1.7359344,.0000000,.0000000
5.27,-.1801282,1.7362503,.0000000,.0000000
5.28,-.1799260,1.7365284,.0000000,.0000000
5.29,-.1797467,1.7362081,.0000000,.0000000
5.30,-.1795332,1.7359108,.0000000,.0000000
5.31,-.1793434,1.7361617,.0000000,.0000000
5.32,-.1791767,1.7362008,.0000000,.0000000
5.33,-.1790574,5.3381405,.0000000,.0000000
5.34,-.1789510,15.6236534,.0000000,.0000000
5.35,-.1788561,20.7902336,.0000000,.0000000
5.36,-.1787711,34.2821579,.0000000,.0000000
5.38,-.1786948,39.3660660,.0000000,.0000000
5.39,-.1786263,46.7835159,.0000000,.0000000
5.40,-.1816259,59.7583580,.0000000,.0000000
5.41,-.1881033,63.7081604,.0000000,.0000000
5.42,-.1928676,54.2263374,.0000000,.0000000
5.43,-.1994302,72.4904861,.0000000,.0000000
5.44,-.2085091,78.2555923,.0000000,.0000000
5.45,-.2205384,90.0172119,.0000000,.0000000
5.46,-.2342564,92.1314392,.0000000,.0000000
5.47,-.2405723,74.6221466,.0000000,.0000000
5.48,-.2490098,90.8638687,.0000000,.0000000
5.49,-.2602029,108.4668427,.0000000,.0000000
5.50,-.2712914,88.8415604,.0000000,.0000000
5.51,-.2893660,108.7003632,.0000000,.0000000
5.52,-.2947519,69.7470169,.0000000,.0000000
5.53,-.2968676,66.5394363,.0000000,.0000000
5.54,-.3018125,79.3978043,.0000000,.0000000
5.55,-.3146244,94.3709488,.0000000,.0000000
5.56,-.3356712,111.8332443,.0000000,.0000000
5.57,-.3608393,119.5806808,.0000000,.0000000
5.58,-.3830405,121.1182785,.0000000,.0000000
5.59,-.3874167,89.2107239,.0000000,.0000000
5.60,-.3873381,71.1878586,.0000000,.0000000
5.61,-.3830126,53.3454323,.0000000,.0000000
5.62,-.3808725,53.2348938,.0000000,.0000000
5.64,-.3751329,44.1914444,.0000000,.0000000
5.65,-.3619773,25.6933537,.0000000,.0000000
5.66,-.3575058,42.7770538,.0000000,.0000000
5.67,-.3465087,18.1695232,.0000000,.0000000
5.68,-.3302207,9.9548836,.0000000,.0000000
5.69,-.3135950,1.7137266,.0000000,.0000000
5.70,-.2987942,1.7141217,.0000000,.0000000
5.71,-.2856483,1.7149047,.0000000,.0000000
5.72,-.2741247,1.7138652,.0000000,.0000000
5.73,-.2639876,1.7126861,.0000000,.0000000
5.74,-.2550250,1.7125593,.0000000,.0000000
5.75,-.2471455,1.7127947,.0000000,.0000000
5.76,-.2401785,1.7125527,.0000000,.0000000
5.77,-.2340750,1.7122742,.0000000,.0000000
5.78,-.2286811,1.7124513,.0000000,.0000000
5.79,-.2239641,1.7112352,.0000000,.0000000
5.80,-.2197956,1.7110540,.0000000,.0000000
5.81,-.2161546,1.7109413,.0000000,.0000000
5.82,-.2128717,1.7116638,.0000000,.0000000
5.83,-.2100908,1.7098097,.0000000,.0000000
5.84,-.2075734,1.7105637,.0000000,.0000000
5.85,-.2053496,1.7106262,.0000000,.0000000
5.86,-.2033886,1.7104191,.0000000,.0000000
5.88,-.2017049,1.7094668,.0000000,.0000000
5.89,-.2002756,1.7088144,.0000000,.0000000
5.90,-.1990588,1.7088729,.0000000,.0000000
5.91,-.1979948,1.7091166,.0000000,.0000000
5.92,-.1969614,1.7096273,.0000000,.0000000
5.93,-.1961002,1.7095262,.0000000,.0000000
5.94,-.1954552,1.7087224,.0000000,.0000000
5.95,-.1948906,1.7087251,.0000000,.0000000
5.96,-.1942975,1.7095023,.0000000,.0000000
5.97,-.1935773,1.7121117,.0000000,.0000000
5.98,-.1926813,1.7136668,.0000000,.0000000
5.99,-.1916329,1.7140504,.0000000,.0000000
6.00,-.1906071,1.7136964,.0000000,.0000000
6.01,-.1896531,1.7149857,.0000000,.0000000
6.02,-.1889698,1.7119415,.0000000,.0000000
6.03,-.1885204,1.7095073,.0000000,.0000000
6.04,-.1881799,1.7096789,.0000000,.0000000
6.05,-.1878292,1.7110466,.0000000,.0000000
6.06,-.1875726,1.7106290,.0000000,.0000000
6.07,-.1874018,1.7097645,.0000000,.0000000
6.08,-.1872519,1.7102185,.0000000,.0000000
6.09,-.1871698,1.7093964,.0000000,.0000000
6.10,-.1871581,1.7085602,.0000000,.0000000
6.11,-.1871562,1.7084734,.0000000,.0000000
6.12,-.1872097,1.7075655,.0000000,.0000000
6.14,-.1873121,1.7069665,.0000000,.0000000
6.15,-.1874594,1.7064797,.0000000,.0000000
6.16,-.1875406,1.7073619,.0000000,.0000000
6.17,-.1876220,1.7072709,.0000000,.0000000
6.18,-.1877032,1.7070630,.0000000,.0000000
6.19,-.1877829,1.7071728,.0000000,.0000000
6.20,-.1878080,1.7079697,.0000000,.0000000
6.21,-.1877895,1.7086092,.0000000,.0000000
6.22,-.1877790,1.7084870,.0000000,.0000000
6.23,-.1877259,1.7089664,.0000000,.0000000
6.24,-.1876846,1.7091498,.0000000,.0000000
6.25,-.1876542,1.7095327,.0000000,.0000000
6.26,-.1876310,1.7090563,.0000000,.0000000
6.27,-.1875587,1.7098343,.0000000,.0000000
6.28,-.1874468,1.7102723,.0000000,.0000000
6.29,-.1874124,1.7093486,.0000000,.0000000
6.30,-.1874910,1.7076896,.0000000,.0000000
6.31,-.1876203,1.7070616,.0000000,.0000000
6.32,-.1877916,1.7064596,.0000000,.0000000
6.33,-.1948069,9.9622726,.0000000,.0000000
6.34,-.2109890,23.7785301,.0000000,.0000000
6.35,-.2310285,33.1440239,.0000000,.0000000
6.36,-.2580526,38.8912506,.0000000,.0000000
6.38,-.2835418,40.7541656,.0000000,.0000000
6.39,-.3163954,54.6532326,.0000000,.0000000
6.40,-.3568313,68.9993896,.0000000,.0000000
6.41,-.4033595,79.6434631,.0000000,.0000000
6.42,-.4361178,70.5748367,.0000000,.0000000
6.43,-.4761038,83.2756500,.0000000,.0000000
6.44,-.5138538,82.4441986,.0000000,.0000000
6.45,-.5228879,60.4165688,.0000000,.0000000
6.46,-.5404912,72.7047882,.0000000,.0000000
6.47,-.5735556,94.4690628,.0000000,.0000000
6.48,-.6051869,97.7462463,.0000000,.0000000
6.49,-.6307279,97.8113022,.0000000,.0000000
6.50,-.6654473,112.9463120,.0000000,.0000000
6.51,-.6997303,115.9477539,.0000000,.0000000
6.52,-.7240852,109.9805222,.0000000,.0000000
6.53,-.7687544,129.4147797,.0000000,.0000000
6.54,-.8127770,118.5347443,.0000000,.0000000
6.55,-.8602380,110.2206955,.0000000,.0000000
6.56,-.9190250,119.4725876,.0000000,.0000000
6.57,-1.0556037,176.8166504,.0000000,.0000000
