 Time (days),LWP,stom_conduct,rsoil,rplant
1.50,-.1813609,63.0374908,873871360.0000000,.0000000
1.51,-.1818519,42.3738670,873871360.0000000,.0000000
1.52,-.1823345,42.4781113,873871360.0000000,.0000000
1.53,-.1933559,69.2129669,873871360.0000000,.0000000
1.54,-.2016942,66.0363770,873871360.0000000,.0000000
1.55,-.1983839,45.2900620,873871360.0000000,.0000000
1.56,-.1942127,50.3418427,873871360.0000000,.0000000
1.57,-.1948886,64.8976135,873871360.0000000,.0000000
1.58,-.1962768,67.0342941,873871360.0000000,.0000000
1.59,-.1953911,56.3254318,873871360.0000000,.0000000
1.60,-.1893045,30.9237442,873871360.0000000,.0000000
1.61,-.1813287,10.1529655,873871360.0000000,.0000000
1.62,-.1741438,6.0979729,873871360.0000000,.0000000
1.64,-.1677974,10.1676464,873871360.0000000,.0000000
1.65,-.1621915,13.0838566,873871360.0000000,.0000000
1.66,-.1572372,19.0846481,873871360.0000000,.0000000
1.67,-.1528584,5.7549176,873871360.0000000,.0000000
1.68,-.1489888,5.9663367,873871360.0000000,.0000000
1.69,-.1455692,5.8605943,873871360.0000000,.0000000
1.70,-.1457483,1.7319250,873871360.0000000,.0000000
1.71,-.1426107,1.7331880,873871360.0000000,.0000000
1.72,-.1397876,1.7343630,873871360.0000000,.0000000
1.73,-.1373489,1.7345682,873871360.0000000,.0000000
1.74,-.1351210,1.7355887,873871360.0000000,.0000000
1.75,-.1331800,1.7354935,873871360.0000000,.0000000
1.76,-.1313639,1.7363460,873871360.0000000,.0000000
1.77,-.1332105,1.7350981,873871360.0000000,.0000000
1.78,-.1315526,1.7353282,873871360.0000000,.0000000
1.79,-.1301205,1.7352412,873871360.0000000,.0000000
1.80,-.1287939,1.7357576,873871360.0000000,.0000000
1.81,-.1275319,1.7365527,873871360.0000000,.0000000
1.82,-.1263664,1.7374083,873871360.0000000,.0000000
1.83,-.1287607,1.7370535,873871360.0000000,.0000000
1.84,-.1276048,1.7366600,873871360.0000000,.0000000
1.85,-.1298328,1.7369459,873871360.0000000,.0000000
1.86,-.1285075,1.7367030,873871360.0000000,.0000000
1.88,-.1272282,1.7385345,873871360.0000000,.0000000
1.89,-.1295102,1.7378001,873871360.0000000,.0000000
1.90,-.1281626,1.7381552,873871360.0000000,.0000000
1.91,-.1269614,1.7385554,873871360.0000000,.0000000
1.92,-.1259370,1.7384729,873871360.0000000,.0000000
1.93,-.1250327,1.7386354,873871360.0000000,.0000000
1.94,-.1242307,1.7392170,873871360.0000000,.0000000
1.95,-.1235114,1.7398783,873871360.0000000,.0000000
1.96,-.1228611,1.7403876,873871360.0000000,.0000000
1.97,-.1222363,1.7404931,873871360.0000000,.0000000
1.98,-.1216216,1.7409787,873871360.0000000,.0000000
1.99,-.1245878,1.7396837,873871360.0000000,.0000000
2.00,-.1238147,1.7399331,873871360.0000000,.0000000
2.01,-.1231404,1.7400136,873871360.0000000,.0000000
2.02,-.1258945,1.7402500,873871360.0000000,.0000000
2.03,-.1283545,1.7401313,873871360.0000000,.0000000
2.04,-.1272465,1.7390841,873871360.0000000,.0000000
2.05,-.1263383,1.7386875,873871360.0000000,.0000000
2.06,-.1254618,1.7392823,873871360.0000000,.0000000
2.07,-.1246659,1.7398026,873871360.0000000,.0000000
2.08,-.1239641,1.7396194,873871360.0000000,.0000000
2.09,-.1233544,1.7396928,873871360.0000000,.0000000
2.10,-.1227514,1.7402518,873871360.0000000,.0000000
2.11,-.1222283,1.7405192,873871360.0000000,.0000000
2.12,-.1217706,1.7406514,873871360.0000000,.0000000
2.14,-.1213440,1.7415668,873871360.0000000,.0000000
2.15,-.1209684,1.7420458,873871360.0000000,.0000000
2.16,-.1206176,1.7426730,873871360.0000000,.0000000
2.17,-.1203346,1.7431984,873871360.0000000,.0000000
2.18,-.1200751,1.7435399,873871360.0000000,.0000000
2.19,-.1198683,1.7435398,873871360.0000000,.0000000
2.20,-.1196765,1.7442636,873871360.0000000,.0000000
2.21,-.1194754,1.7445858,873871360.0000000,.0000000
2.22,-.1193217,1.7446928,873871360.0000000,.0000000
2.23,-.1191569,1.7447962,873871360.0000000,.0000000
2.24,-.1190145,1.7444203,873871360.0000000,.0000000
2.25,-.1188966,1.7450838,873871360.0000000,.0000000
2.26,-.1187354,1.7463443,873871360.0000000,.0000000
2.27,-.1186128,1.7477781,873871360.0000000,.0000000
2.28,-.1185052,1.7485900,873871360.0000000,.0000000
2.29,-.1183949,1.7497101,873871360.0000000,.0000000
2.30,-.1183064,1.7502378,873871360.0000000,.0000000
2.31,-.1182193,1.7511607,873871360.0000000,.0000000
2.32,-.1182436,6.1162748,873871360.0000000,.0000000
2.33,-.1182638,10.3031569,873871360.0000000,.0000000
2.34,-.1186184,10.3298693,873871360.0000000,.0000000
2.35,-.1195525,10.3236389,873871360.0000000,.0000000
2.36,-.1204434,15.2884197,873871360.0000000,.0000000
2.38,-.1217258,20.2673416,873871360.0000000,.0000000
2.39,-.1226505,16.3688183,873871360.0000000,.0000000
2.40,-.1238486,18.5583115,873871360.0000000,.0000000
2.41,-.1244901,22.3811893,873871360.0000000,.0000000
2.42,-.1266691,14.1306677,873871360.0000000,.0000000
2.43,-.1289217,16.3351078,873871360.0000000,.0000000
2.44,-.1313546,16.3246002,873871360.0000000,.0000000
2.45,-.1352087,16.3028374,873871360.0000000,.0000000
2.46,-.1389954,16.2916946,873871360.0000000,.0000000
2.47,-.1430758,16.2819328,873871360.0000000,.0000000
2.48,-.1464667,16.2697525,873871360.0000000,.0000000
2.49,-.1482081,16.2799034,873871360.0000000,.0000000
2.50,-.1495863,16.2722397,873871360.0000000,.0000000
2.51,-.1508151,16.2794800,873871360.0000000,.0000000
2.52,-.1514696,16.2713280,873871360.0000000,.0000000
2.53,-.1650971,48.6550713,873871360.0000000,.0000000
2.54,-.2139069,94.6712875,873871360.0000000,.0000000
2.55,-.2648950,94.8791962,873871360.0000000,.0000000
2.56,-.3104006,92.3585510,873871360.0000000,.0000000
2.57,-.3449279,90.2543030,873871360.0000000,.0000000
2.58,-.3727846,88.2102356,873871360.0000000,.0000000
2.59,-.3920682,86.6838760,873871360.0000000,.0000000
2.60,-.4212269,86.1205215,873871360.0000000,.0000000
2.61,-.4495662,82.6202316,873871360.0000000,.0000000
2.62,-.4708014,76.8543167,873871360.0000000,.0000000
2.64,-.4722005,65.5226593,873871360.0000000,.0000000
2.65,-.4575815,51.7571716,873871360.0000000,.0000000
2.66,-.4222915,13.3240461,873871360.0000000,.0000000
2.67,-.3910526,10.2306147,873871360.0000000,.0000000
2.68,-.3612650,10.1550093,873871360.0000000,.0000000
2.69,-.3346805,5.7573981,873871360.0000000,.0000000
2.70,-.3099459,1.7341379,873871360.0000000,.0000000
2.71,-.2881145,1.7343059,873871360.0000000,.0000000
2.72,-.2687964,1.7347597,873871360.0000000,.0000000
2.73,-.2518068,1.7358450,873871360.0000000,.0000000
2.74,-.2368738,1.7375531,873871360.0000000,.0000000
2.75,-.2236406,1.7393168,873871360.0000000,.0000000
2.76,-.2120209,1.7408618,873871360.0000000,.0000000
2.77,-.2018182,1.7411473,873871360.0000000,.0000000
2.78,-.1928707,1.7417059,873871360.0000000,.0000000
2.79,-.1848804,1.7434844,873871360.0000000,.0000000
2.80,-.1777821,1.7443519,873871360.0000000,.0000000
2.81,-.1714702,1.7451627,873871360.0000000,.0000000
2.82,-.1658427,1.7449229,873871360.0000000,.0000000
2.83,-.1609200,1.7439492,873871360.0000000,.0000000
2.84,-.1566884,1.7424798,873871360.0000000,.0000000
2.85,-.1531695,1.7409732,873871360.0000000,.0000000
2.86,-.1502794,1.7394826,873871360.0000000,.0000000
2.88,-.1476861,1.7408496,873871360.0000000,.0000000
2.89,-.1451975,1.7446486,873871360.0000000,.0000000
2.90,-.1429554,1.7455226,873871360.0000000,.0000000
2.91,-.1411317,1.7452029,873871360.0000000,.0000000
2.92,-.1396286,1.7446576,873871360.0000000,.0000000
2.93,-.1382083,1.7469125,873871360.0000000,.0000000
2.94,-.1368498,1.7481917,873871360.0000000,.0000000
2.95,-.1354369,1.7523507,873871360.0000000,.0000000
2.96,-.1342462,1.7525319,873871360.0000000,.0000000
2.97,-.1333657,1.7500306,873871360.0000000,.0000000
2.98,-.1325940,1.7501475,873871360.0000000,.0000000
2.99,-.1320219,1.7496347,873871360.0000000,.0000000
3.00,-.1316247,1.7497289,873871360.0000000,.0000000
3.01,-.1310803,1.7543223,873871360.0000000,.0000000
3.02,-.1306076,1.7554493,873871360.0000000,.0000000
3.03,-.1303484,1.7528443,873871360.0000000,.0000000
3.04,-.1299829,1.7564207,873871360.0000000,.0000000
3.05,-.1295100,1.7595683,873871360.0000000,.0000000
3.06,-.1293055,1.7566673,873871360.0000000,.0000000
3.07,-.1292355,1.7555649,873871360.0000000,.0000000
3.08,-.1289767,1.7590431,873871360.0000000,.0000000
3.09,-.1284372,1.7646339,873871360.0000000,.0000000
3.10,-.1310116,1.7685291,873871360.0000000,.0000000
3.11,-.1333386,1.7680446,873871360.0000000,.0000000
3.12,-.1352850,1.7712748,873871360.0000000,.0000000
3.14,-.1368980,1.7738873,873871360.0000000,.0000000
3.15,-.1355504,1.7673798,873871360.0000000,.0000000
3.16,-.1374421,1.7681539,873871360.0000000,.0000000
3.17,-.1392173,1.7658637,873871360.0000000,.0000000
3.18,-.1412974,1.7571658,873871360.0000000,.0000000
3.19,-.1399329,1.7576715,873871360.0000000,.0000000
3.20,-.1387873,1.7567009,873871360.0000000,.0000000
3.21,-.1379394,1.7543817,873871360.0000000,.0000000
3.22,-.1370881,1.7563990,873871360.0000000,.0000000
3.23,-.1363486,1.7567967,873871360.0000000,.0000000
3.24,-.1355913,1.7585709,873871360.0000000,.0000000
3.25,-.1347899,1.7615671,873871360.0000000,.0000000
3.26,-.1372360,1.7614639,873871360.0000000,.0000000
3.27,-.1395516,1.7590191,873871360.0000000,.0000000
3.28,-.1384944,1.7584170,873871360.0000000,.0000000
3.29,-.1374577,1.7603010,873871360.0000000,.0000000
3.30,-.1395886,1.7628776,873871360.0000000,.0000000
3.31,-.1414203,1.7642170,873871360.0000000,.0000000
3.32,-.1451104,6.1108274,873871360.0000000,.0000000
3.33,-.1480948,10.3650045,873871360.0000000,.0000000
3.34,-.1514120,10.4676437,873871360.0000000,.0000000
3.35,-.1562570,13.2650337,873871360.0000000,.0000000
3.36,-.1618128,13.5031700,873871360.0000000,.0000000
3.38,-.1663725,12.8404446,873871360.0000000,.0000000
3.39,-.1705352,13.1403179,873871360.0000000,.0000000
3.40,-.1738490,13.1828289,873871360.0000000,.0000000
3.41,-.1765852,13.8538570,873871360.0000000,.0000000
3.42,-.1791704,14.3288078,873871360.0000000,.0000000
3.43,-.1806004,16.5567646,873871360.0000000,.0000000
3.44,-.1815336,16.5833569,873871360.0000000,.0000000
3.45,-.1827610,16.5581264,873871360.0000000,.0000000
3.46,-.1837688,16.5406971,873871360.0000000,.0000000
3.47,-.1847584,16.5240154,873871360.0000000,.0000000
3.48,-.1853408,16.5150528,873871360.0000000,.0000000
3.49,-.1854420,18.0585155,873871360.0000000,.0000000
3.50,-.1850337,18.7394447,873871360.0000000,.0000000
3.51,-.1852202,18.7244453,873871360.0000000,.0000000
3.52,-.1865402,18.7316513,873871360.0000000,.0000000
3.53,-.1956245,47.9477196,873871360.0000000,.0000000
3.54,-.2337689,73.8238449,873871360.0000000,.0000000
3.55,-.2689637,74.0320587,873871360.0000000,.0000000
3.56,-.2971131,72.5394135,873871360.0000000,.0000000
3.57,-.3195953,70.8440857,873871360.0000000,.0000000
3.58,-.3418588,69.9372864,873871360.0000000,.0000000
3.59,-.3605236,69.0111465,873871360.0000000,.0000000
3.60,-.3780800,66.7367401,873871360.0000000,.0000000
3.61,-.3926290,65.3452225,873871360.0000000,.0000000
3.62,-.4018371,62.0434303,873871360.0000000,.0000000
3.64,-.4054671,55.3109016,873871360.0000000,.0000000
3.65,-.3936484,40.7715225,873871360.0000000,.0000000
3.66,-.3660464,13.6460552,873871360.0000000,.0000000
3.67,-.3448067,13.7349148,873871360.0000000,.0000000
3.68,-.3239891,10.4262266,873871360.0000000,.0000000
3.69,-.3019781,6.2467623,873871360.0000000,.0000000
3.70,-.2851259,2.2073853,873871360.0000000,.0000000
3.71,-.2695085,1.7672681,873871360.0000000,.0000000
3.72,-.2525818,1.7685097,873871360.0000000,.0000000
3.73,-.2375727,1.7700740,873871360.0000000,.0000000
3.74,-.2243874,1.7695857,873871360.0000000,.0000000
3.75,-.2127445,1.7689774,873871360.0000000,.0000000
3.76,-.2024669,1.7681979,873871360.0000000,.0000000
3.77,-.1937111,1.7637624,873871360.0000000,.0000000
3.78,-.1890017,1.7639223,873871360.0000000,.0000000
3.79,-.1847903,1.7643111,873871360.0000000,.0000000
3.80,-.1810702,1.7651098,873871360.0000000,.0000000
3.81,-.1777872,1.7650815,873871360.0000000,.0000000
3.82,-.1748932,1.7629199,873871360.0000000,.0000000
3.83,-.1722868,1.7621759,873871360.0000000,.0000000
3.84,-.1699238,1.7631989,873871360.0000000,.0000000
3.85,-.1678350,1.7633551,873871360.0000000,.0000000
3.86,-.1659367,1.7631053,873871360.0000000,.0000000
3.88,-.1643159,1.7631354,873871360.0000000,.0000000
3.89,-.1628795,1.7632654,873871360.0000000,.0000000
3.90,-.1616130,1.7635014,873871360.0000000,.0000000
3.91,-.1605012,1.7623061,873871360.0000000,.0000000
3.92,-.1595768,1.7615294,873871360.0000000,.0000000
3.93,-.1588125,1.7611480,873871360.0000000,.0000000
3.94,-.1581955,1.7616043,873871360.0000000,.0000000
3.95,-.1577033,1.7610180,873871360.0000000,.0000000
3.96,-.1573175,1.7620456,873871360.0000000,.0000000
3.97,-.1569214,1.7629938,873871360.0000000,.0000000
3.98,-.1565186,1.7643040,873871360.0000000,.0000000
3.99,-.1560620,1.7650925,873871360.0000000,.0000000
4.00,-.1556602,1.7650063,873871360.0000000,.0000000
4.01,-.1553028,1.7653034,873871360.0000000,.0000000
4.02,-.1548810,1.7647878,873871360.0000000,.0000000
4.03,-.1544545,1.7653248,873871360.0000000,.0000000
4.04,-.1540186,1.7659981,873871360.0000000,.0000000
4.05,-.1505528,1.7670909,873871360.0000000,.0000000
4.06,-.1474961,1.7680224,873871360.0000000,.0000000
4.07,-.1447461,1.7685171,873871360.0000000,.0000000
4.08,-.1422678,1.7686700,873871360.0000000,.0000000
4.09,-.1400804,1.7694417,873871360.0000000,.0000000
4.10,-.1381480,1.7671570,873871360.0000000,.0000000
4.11,-.1364438,1.7663412,873871360.0000000,.0000000
4.12,-.1349386,1.7675869,873871360.0000000,.0000000
4.14,-.1336123,1.7683340,873871360.0000000,.0000000
4.15,-.1324429,1.7684401,873871360.0000000,.0000000
4.16,-.1313613,1.7711391,873871360.0000000,.0000000
4.17,-.1303521,1.7713504,873871360.0000000,.0000000
4.18,-.1294608,1.7714163,873871360.0000000,.0000000
4.19,-.1286724,1.7704515,873871360.0000000,.0000000
4.20,-.1279719,1.7697221,873871360.0000000,.0000000
4.21,-.1273429,1.7703254,873871360.0000000,.0000000
4.22,-.1267338,1.7690879,873871360.0000000,.0000000
4.23,-.1262462,1.7673529,873871360.0000000,.0000000
4.24,-.1258162,1.7675420,873871360.0000000,.0000000
4.25,-.1254327,1.7667892,873871360.0000000,.0000000
4.26,-.1250995,1.7629317,873871360.0000000,.0000000
4.27,-.1278901,1.7619709,873871360.0000000,.0000000
4.28,-.1303566,1.7610881,873871360.0000000,.0000000
4.29,-.1325381,1.7602570,873871360.0000000,.0000000
4.30,-.1344511,1.7582108,873871360.0000000,.0000000
4.31,-.1329993,1.7571120,873871360.0000000,.0000000
4.32,-.1317101,1.7577184,873871360.0000000,.0000000
4.33,-.1308114,5.5293503,873871360.0000000,.0000000
4.34,-.1309364,10.3719902,873871360.0000000,.0000000
4.35,-.1319449,17.4671345,873871360.0000000,.0000000
4.36,-.1345143,29.7414665,873871360.0000000,.0000000
4.38,-.1398431,35.1658211,873871360.0000000,.0000000
4.39,-.1485292,47.1339493,873871360.0000000,.0000000
4.40,-.1526630,29.4926586,873871360.0000000,.0000000
4.41,-.1571499,23.1011372,873871360.0000000,.0000000
4.42,-.1631398,32.1091042,873871360.0000000,.0000000
4.43,-.1780782,46.4073410,873871360.0000000,.0000000
4.44,-.1878532,41.9096146,873871360.0000000,.0000000
4.45,-.1962564,41.4005852,873871360.0000000,.0000000
4.46,-.2015329,43.8098602,873871360.0000000,.0000000
4.47,-.2046196,43.1999168,873871360.0000000,.0000000
4.48,-.2022116,32.8326797,873871360.0000000,.0000000
4.49,-.2022658,34.3118706,873871360.0000000,.0000000
4.50,-.2069799,39.7059021,873871360.0000000,.0000000
4.51,-.2130098,39.1195335,873871360.0000000,.0000000
4.52,-.2158590,31.9882393,873871360.0000000,.0000000
4.53,-.2458013,81.0806046,873871360.0000000,.0000000
4.54,-.2840761,90.5685806,873871360.0000000,.0000000
4.55,-.3261845,90.8356934,873871360.0000000,.0000000
4.56,-.3517604,89.4104767,873871360.0000000,.0000000
4.57,-.3629780,87.6037598,873871360.0000000,.0000000
4.58,-.3781956,86.8684082,873871360.0000000,.0000000
4.59,-.4076101,87.0340347,873871360.0000000,.0000000
4.60,-.4096569,81.0208435,873871360.0000000,.0000000
4.61,-.4254676,80.2388763,873871360.0000000,.0000000
4.62,-.4273835,72.9894104,873871360.0000000,.0000000
4.64,-.4095630,51.4901390,873871360.0000000,.0000000
4.65,-.3850751,32.2063751,873871360.0000000,.0000000
4.66,-.3645040,33.4241409,873871360.0000000,.0000000
4.67,-.3448533,29.3965740,873871360.0000000,.0000000
4.68,-.3229793,16.2399445,873871360.0000000,.0000000
4.69,-.3011176,6.0516520,873871360.0000000,.0000000
4.70,-.2806846,1.7354964,873871360.0000000,.0000000
4.71,-.2626440,1.7349765,873871360.0000000,.0000000
4.72,-.2466600,1.7355000,873871360.0000000,.0000000
4.73,-.2325521,1.7348601,873871360.0000000,.0000000
4.74,-.2202046,1.7323258,873871360.0000000,.0000000
4.75,-.2093031,1.7321732,873871360.0000000,.0000000
4.76,-.1996350,1.7305543,873871360.0000000,.0000000
4.77,-.1910992,1.7305216,873871360.0000000,.0000000
4.78,-.1835698,1.7316204,873871360.0000000,.0000000
4.79,-.1768719,1.7316973,873871360.0000000,.0000000
4.80,-.1709632,1.7307973,873871360.0000000,.0000000
4.81,-.1657450,1.7305213,873871360.0000000,.0000000
4.82,-.1611411,1.7293212,873871360.0000000,.0000000
4.83,-.1570693,1.7295955,873871360.0000000,.0000000
4.84,-.1534748,1.7299244,873871360.0000000,.0000000
4.85,-.1502964,1.7299238,873871360.0000000,.0000000
4.86,-.1474410,1.7306696,873871360.0000000,.0000000
4.88,-.1449314,1.7302634,873871360.0000000,.0000000
4.89,-.1427178,1.7310140,873871360.0000000,.0000000
4.90,-.1407140,1.7316985,873871360.0000000,.0000000
4.91,-.1388968,1.7319272,873871360.0000000,.0000000
4.92,-.1372420,1.7321113,873871360.0000000,.0000000
4.93,-.1357841,1.7322152,873871360.0000000,.0000000
4.94,-.1344800,1.7322516,873871360.0000000,.0000000
4.95,-.1333227,1.7315534,873871360.0000000,.0000000
4.96,-.1323107,1.7312100,873871360.0000000,.0000000
4.97,-.1314286,1.7313590,873871360.0000000,.0000000
4.98,-.1306343,1.7318846,873871360.0000000,.0000000
4.99,-.1299389,1.7314537,873871360.0000000,.0000000
5.00,-.1293796,1.7312970,873871360.0000000,.0000000
5.01,-.1288848,1.7311305,873871360.0000000,.0000000
5.02,-.1285006,1.7310026,873871360.0000000,.0000000
5.03,-.1281620,1.7307539,873871360.0000000,.0000000
5.04,-.1278644,1.7303723,873871360.0000000,.0000000
5.05,-.1275847,1.7309778,873871360.0000000,.0000000
5.06,-.1273537,1.7309598,873871360.0000000,.0000000
5.07,-.1272049,1.7311256,873871360.0000000,.0000000
5.08,-.1269743,1.7327331,873871360.0000000,.0000000
5.09,-.1266731,1.7345716,873871360.0000000,.0000000
5.10,-.1263463,1.7353956,873871360.0000000,.0000000
5.11,-.1260600,1.7351228,873871360.0000000,.0000000
5.12,-.1257486,1.7353063,873871360.0000000,.0000000
5.14,-.1253673,1.7360277,873871360.0000000,.0000000
5.15,-.1249597,1.7364755,873871360.0000000,.0000000
5.16,-.1244727,1.7369109,873871360.0000000,.0000000
5.17,-.1239983,1.7368573,873871360.0000000,.0000000
5.18,-.1234488,1.7369645,873871360.0000000,.0000000
5.19,-.1229600,1.7371722,873871360.0000000,.0000000
5.20,-.1225494,1.7366328,873871360.0000000,.0000000
5.21,-.1221893,1.7364066,873871360.0000000,.0000000
5.22,-.1218832,1.7359657,873871360.0000000,.0000000
5.23,-.1215727,1.7342072,873871360.0000000,.0000000
5.24,-.1212966,1.7344062,873871360.0000000,.0000000
5.25,-.1210530,1.7345837,873871360.0000000,.0000000
5.26,-.1208861,1.7363770,873871360.0000000,.0000000
5.27,-.1206857,1.7366976,873871360.0000000,.0000000
5.28,-.1205006,1.7370209,873871360.0000000,.0000000
5.29,-.1203378,1.7366890,873871360.0000000,.0000000
5.30,-.1201356,1.7364177,873871360.0000000,.0000000
5.31,-.1199561,1.7366688,873871360.0000000,.0000000
5.32,-.1198803,2.1708372,873871360.0000000,.0000000
5.33,-.1198124,5.7647839,873871360.0000000,.0000000
5.34,-.1197515,14.6004391,873871360.0000000,.0000000
5.35,-.1196970,18.4190941,873871360.0000000,.0000000
5.36,-.1196478,29.0152760,873871360.0000000,.0000000
5.38,-.1196033,33.7555466,873871360.0000000,.0000000
5.39,-.1195629,41.1574707,873871360.0000000,.0000000
5.40,-.1214145,51.4599571,873871360.0000000,.0000000
5.41,-.1264360,54.4173164,873871360.0000000,.0000000
5.42,-.1297970,45.9714622,873871360.0000000,.0000000
5.43,-.1349619,60.7174149,873871360.0000000,.0000000
5.44,-.1417257,66.1864853,873871360.0000000,.0000000
5.45,-.1514646,73.1874008,873871360.0000000,.0000000
5.46,-.1626544,74.8116302,873871360.0000000,.0000000
5.47,-.1673495,63.4782257,873871360.0000000,.0000000
5.48,-.1742280,74.0525055,873871360.0000000,.0000000
5.49,-.1834196,85.1458740,873871360.0000000,.0000000
5.50,-.1924211,72.7403412,873871360.0000000,.0000000
5.51,-.2068074,85.4549484,873871360.0000000,.0000000
5.52,-.2111220,59.6098404,873871360.0000000,.0000000
5.53,-.2125417,57.2876015,873871360.0000000,.0000000
5.54,-.2162658,66.0846252,873871360.0000000,.0000000
5.55,-.2269045,76.3075256,873871360.0000000,.0000000
5.56,-.2425989,87.4890442,873871360.0000000,.0000000
5.57,-.2615641,91.2335205,873871360.0000000,.0000000
5.58,-.2779111,90.2248383,873871360.0000000,.0000000
5.59,-.2811238,71.8516769,873871360.0000000,.0000000
5.60,-.2803680,60.5484772,873871360.0000000,.0000000
5.61,-.2773317,45.5556412,873871360.0000000,.0000000
5.62,-.2756323,44.7554436,873871360.0000000,.0000000
5.64,-.2719487,37.7742996,873871360.0000000,.0000000
5.65,-.2614298,23.3534927,873871360.0000000,.0000000
5.66,-.2547138,29.5658798,873871360.0000000,.0000000
5.67,-.2473104,18.1874390,873871360.0000000,.0000000
5.68,-.2353500,10.0272970,873871360.0000000,.0000000
5.69,-.2238148,2.1428070,873871360.0000000,.0000000
5.70,-.2123256,1.7145869,873871360.0000000,.0000000
5.71,-.2021209,1.7154520,873871360.0000000,.0000000
5.72,-.1932179,1.7144103,873871360.0000000,.0000000
5.73,-.1854193,1.7131981,873871360.0000000,.0000000
5.74,-.1785412,1.7130631,873871360.0000000,.0000000
5.75,-.1725076,1.7133845,873871360.0000000,.0000000
5.76,-.1671844,1.7131459,873871360.0000000,.0000000
5.77,-.1625523,1.7128104,873871360.0000000,.0000000
5.78,-.1584702,1.7129784,873871360.0000000,.0000000
5.79,-.1549201,1.7117647,873871360.0000000,.0000000
5.80,-.1517903,1.7115856,873871360.0000000,.0000000
5.81,-.1490587,1.7115873,873871360.0000000,.0000000
5.82,-.1465622,1.7124937,873871360.0000000,.0000000
5.83,-.1445123,1.7103941,873871360.0000000,.0000000
5.84,-.1426276,1.7112875,873871360.0000000,.0000000
5.85,-.1409667,1.7113529,873871360.0000000,.0000000
5.86,-.1395121,1.7111052,873871360.0000000,.0000000
5.88,-.1382738,1.7101852,873871360.0000000,.0000000
5.89,-.1372503,1.7094587,873871360.0000000,.0000000
5.90,-.1363815,1.7096121,873871360.0000000,.0000000
5.91,-.1356405,1.7097590,873871360.0000000,.0000000
5.92,-.1349026,1.7102120,873871360.0000000,.0000000
5.93,-.1342998,1.7101438,873871360.0000000,.0000000
5.94,-.1339004,1.7092162,873871360.0000000,.0000000
5.95,-.1335534,1.7092237,873871360.0000000,.0000000
5.96,-.1331569,1.7099812,873871360.0000000,.0000000
5.97,-.1326146,1.7125810,873871360.0000000,.0000000
5.98,-.1318700,1.7141867,873871360.0000000,.0000000
5.99,-.1309521,1.7145990,873871360.0000000,.0000000
