 Time (days),LWP,stom_conduct,rsoil,rplant
2.57,-.4360953,130.7591705,.0000000,-58668137429162684930668921048006656.0000000
2.58,-.4729667,128.8445587,.0000000,-58668137429162684930668921048006656.0000000
2.59,-.4977534,127.5104446,.0000000,-58668137429162684930668921048006656.0000000
2.60,-.5350890,129.6571655,.0000000,-58668137429162684930668921048006656.0000000
2.61,-.5764240,126.2557983,.0000000,-58668137429162684930668921048006656.0000000
2.62,-.6090599,121.6399612,.0000000,-58668137429162684930668921048006656.0000000
2.64,-.6203725,108.3558426,.0000000,-58668137429162684930668921048006656.0000000
2.65,-.6110283,87.6501770,.0000000,-58668137429162684930668921048006656.0000000
2.66,-.5635664,13.9828053,.0000000,-58668137429162684930668921048006656.0000000
2.67,-.5210847,10.2148781,.0000000,-58668137429162684930668921048006656.0000000
2.68,-.4812173,10.1141748,.0000000,-58668137429162684930668921048006656.0000000
2.69,-.4455570,5.3976116,.0000000,-58668137429162684930668921048006656.0000000
2.70,-.4128055,1.7338221,.0000000,-58668137429162684930668921048006656.0000000
2.71,-.3838592,1.7339697,.0000000,-58668137429162684930668921048006656.0000000
2.72,-.3582258,1.7344155,.0000000,-58668137429162684930668921048006656.0000000
2.73,-.3356276,1.7355201,.0000000,-58668137429162684930668921048006656.0000000
2.74,-.3157133,1.7372500,.0000000,-58668137429162684930668921048006656.0000000
2.75,-.2980613,1.7389809,.0000000,-58668137429162684930668921048006656.0000000
2.76,-.2825175,1.7405391,.0000000,-58668137429162684930668921048006656.0000000
2.77,-.2688332,1.7408082,.0000000,-58668137429162684930668921048006656.0000000
2.78,-.2567953,1.7413709,.0000000,-58668137429162684930668921048006656.0000000
2.79,-.2460591,1.7431734,.0000000,-58668137429162684930668921048006656.0000000
2.80,-.2365228,1.7440492,.0000000,-58668137429162684930668921048006656.0000000
2.81,-.2280462,1.7448654,.0000000,-58668137429162684930668921048006656.0000000
2.82,-.2205009,1.7445890,.0000000,-58668137429162684930668921048006656.0000000
2.83,-.2138810,1.7435675,.0000000,-58668137429162684930668921048006656.0000000
2.84,-.2081400,1.7421365,.0000000,-58668137429162684930668921048006656.0000000
2.85,-.2032797,1.7406574,.0000000,-58668137429162684930668921048006656.0000000
2.86,-.1991982,1.7391877,.0000000,-58668137429162684930668921048006656.0000000
2.88,-.1955468,1.7405626,.0000000,-58668137429162684930668921048006656.0000000
2.89,-.1921190,1.7443551,.0000000,-58668137429162684930668921048006656.0000000
2.90,-.1890429,1.7452346,.0000000,-58668137429162684930668921048006656.0000000
2.91,-.1864820,1.7448862,.0000000,-58668137429162684930668921048006656.0000000
2.92,-.1843264,1.7443297,.0000000,-58668137429162684930668921048006656.0000000
2.93,-.1823255,1.7465961,.0000000,-58668137429162684930668921048006656.0000000
2.94,-.1804549,1.7478397,.0000000,-58668137429162684930668921048006656.0000000
2.95,-.1785921,1.7519270,.0000000,-58668137429162684930668921048006656.0000000
2.96,-.1770016,1.7521129,.0000000,-58668137429162684930668921048006656.0000000
2.97,-.1757612,1.7496806,.0000000,-58668137429162684930668921048006656.0000000
2.98,-.1746698,1.7498024,.0000000,-58668137429162684930668921048006656.0000000
2.99,-.1738141,1.7492914,.0000000,-58668137429162684930668921048006656.0000000
3.00,-.1731670,1.7493709,.0000000,-58668137429162684930668921048006656.0000000
3.01,-.1723968,1.7539934,.0000000,-58668137429162684930668921048006656.0000000
3.02,-.1717226,1.7551318,.0000000,-58668137429162684930668921048006656.0000000
3.03,-.1712862,1.7525196,.0000000,-58668137429162684930668921048006656.0000000
3.04,-.1707571,1.7561593,.0000000,-58668137429162684930668921048006656.0000000
3.05,-.1701384,1.7593062,.0000000,-58668137429162684930668921048006656.0000000
3.06,-.1698047,1.7564107,.0000000,-58668137429162684930668921048006656.0000000
3.07,-.1696200,1.7553148,.0000000,-58668137429162684930668921048006656.0000000
3.08,-.1692568,1.7588168,.0000000,-58668137429162684930668921048006656.0000000
3.09,-.1686250,1.7643861,.0000000,-58668137429162684930668921048006656.0000000
3.10,-.1710819,1.7682788,.0000000,-58668137429162684930668921048006656.0000000
3.11,-.1733073,1.7678086,.0000000,-58668137429162684930668921048006656.0000000
3.12,-.1751677,1.7710184,.0000000,-58668137429162684930668921048006656.0000000
3.14,-.1767066,1.7736299,.0000000,-58668137429162684930668921048006656.0000000
3.15,-.1753305,1.7671200,.0000000,-58668137429162684930668921048006656.0000000
3.16,-.1771641,1.7678655,.0000000,-58668137429162684930668921048006656.0000000
3.17,-.1788902,1.7655851,.0000000,-58668137429162684930668921048006656.0000000
3.18,-.1809342,1.7568548,.0000000,-58668137429162684930668921048006656.0000000
3.19,-.1795720,1.7573948,.0000000,-58668137429162684930668921048006656.0000000
3.20,-.1784268,1.7564282,.0000000,-58668137429162684930668921048006656.0000000
3.21,-.1775776,1.7541159,.0000000,-58668137429162684930668921048006656.0000000
3.22,-.1767274,1.7560869,.0000000,-58668137429162684930668921048006656.0000000
3.23,-.1759856,1.7565087,.0000000,-58668137429162684930668921048006656.0000000
3.24,-.1752288,1.7582324,.0000000,-58668137429162684930668921048006656.0000000
3.25,-.1744228,1.7612729,.0000000,-58668137429162684930668921048006656.0000000
3.26,-.1768279,1.7611880,.0000000,-58668137429162684930668921048006656.0000000
3.27,-.1791111,1.7587430,.0000000,-58668137429162684930668921048006656.0000000
3.28,-.1780645,1.7581214,.0000000,-58668137429162684930668921048006656.0000000
3.29,-.1770383,1.7599653,.0000000,-58668137429162684930668921048006656.0000000
3.30,-.1791396,1.7625734,.0000000,-58668137429162684930668921048006656.0000000
3.31,-.1809468,1.7639214,.0000000,-58668137429162684930668921048006656.0000000
3.32,-.1846605,6.0563645,.0000000,-58668137429162684930668921048006656.0000000
3.33,-.1876875,10.3510246,.0000000,-58668137429162684930668921048006656.0000000
3.34,-.1920243,10.4638176,.0000000,-58668137429162684930668921048006656.0000000
3.35,-.1972101,14.0982618,.0000000,-58668137429162684930668921048006656.0000000
3.36,-.2031145,14.2327442,.0000000,-58668137429162684930668921048006656.0000000
3.38,-.2077828,13.1448956,.0000000,-58668137429162684930668921048006656.0000000
3.39,-.2122407,13.8202829,.0000000,-58668137429162684930668921048006656.0000000
3.40,-.2159107,14.1111383,.0000000,-58668137429162684930668921048006656.0000000
3.41,-.2187772,16.0168381,.0000000,-58668137429162684930668921048006656.0000000
3.42,-.2213044,16.5283279,.0000000,-58668137429162684930668921048006656.0000000
3.43,-.2226873,16.5523834,.0000000,-58668137429162684930668921048006656.0000000
3.44,-.2242962,16.5800591,.0000000,-58668137429162684930668921048006656.0000000
3.45,-.2261947,16.5544662,.0000000,-58668137429162684930668921048006656.0000000
3.46,-.2278237,16.5363579,.0000000,-58668137429162684930668921048006656.0000000
3.47,-.2282775,18.7211819,.0000000,-58668137429162684930668921048006656.0000000
3.48,-.2286696,18.7107677,.0000000,-58668137429162684930668921048006656.0000000
3.49,-.2290148,18.7208805,.0000000,-58668137429162684930668921048006656.0000000
3.50,-.2288556,18.7351952,.0000000,-58668137429162684930668921048006656.0000000
3.51,-.2303054,18.7199345,.0000000,-58668137429162684930668921048006656.0000000
3.52,-.2320628,18.7269974,.0000000,-58668137429162684930668921048006656.0000000
3.53,-.2437383,57.9311638,.0000000,-58668137429162684930668921048006656.0000000
3.54,-.2878957,103.9807510,.0000000,-58668137429162684930668921048006656.0000000
3.55,-.3304648,105.8096085,.0000000,-58668137429162684930668921048006656.0000000
3.56,-.3663593,103.0364990,.0000000,-58668137429162684930668921048006656.0000000
3.57,-.3957670,100.4406357,.0000000,-58668137429162684930668921048006656.0000000
3.58,-.4272137,99.7568512,.0000000,-58668137429162684930668921048006656.0000000
3.59,-.4532394,99.0899811,.0000000,-58668137429162684930668921048006656.0000000
3.60,-.4760421,97.2484436,.0000000,-58668137429162684930668921048006656.0000000
3.61,-.4972410,94.9931259,.0000000,-58668137429162684930668921048006656.0000000
3.62,-.5128156,90.8301468,.0000000,-58668137429162684930668921048006656.0000000
3.64,-.5229754,84.7477875,.0000000,-58668137429162684930668921048006656.0000000
3.65,-.5140912,68.3765945,.0000000,-58668137429162684930668921048006656.0000000
3.66,-.4779942,15.6982117,.0000000,-58668137429162684930668921048006656.0000000
3.67,-.4491724,14.3792048,.0000000,-58668137429162684930668921048006656.0000000
3.68,-.4213225,10.4158087,.0000000,-58668137429162684930668921048006656.0000000
3.69,-.3929612,6.2269669,.0000000,-58668137429162684930668921048006656.0000000
3.70,-.3696723,1.7654538,.0000000,-58668137429162684930668921048006656.0000000
3.71,-.3490241,1.7668144,.0000000,-58668137429162684930668921048006656.0000000
3.72,-.3276641,1.7680211,.0000000,-58668137429162684930668921048006656.0000000
3.73,-.3087166,1.7695215,.0000000,-58668137429162684930668921048006656.0000000
3.74,-.2920215,1.7691416,.0000000,-58668137429162684930668921048006656.0000000
3.75,-.2772574,1.7685443,.0000000,-58668137429162684930668921048006656.0000000
3.76,-.2642024,1.7677956,.0000000,-58668137429162684930668921048006656.0000000
3.77,-.2529755,1.7634059,.0000000,-58668137429162684930668921048006656.0000000
3.78,-.2460369,1.7635510,.0000000,-58668137429162684930668921048006656.0000000
3.79,-.2398479,1.7639395,.0000000,-58668137429162684930668921048006656.0000000
3.80,-.2343742,1.7647275,.0000000,-58668137429162684930668921048006656.0000000
3.81,-.2295345,1.7647125,.0000000,-58668137429162684930668921048006656.0000000
3.82,-.2252568,1.7625958,.0000000,-58668137429162684930668921048006656.0000000
3.83,-.2214218,1.7618678,.0000000,-58668137429162684930668921048006656.0000000
3.84,-.2179731,1.7628338,.0000000,-58668137429162684930668921048006656.0000000
3.85,-.2149221,1.7629775,.0000000,-58668137429162684930668921048006656.0000000
3.86,-.2121704,1.7627234,.0000000,-58668137429162684930668921048006656.0000000
3.88,-.2097913,1.7627699,.0000000,-58668137429162684930668921048006656.0000000
3.89,-.2076846,1.7628689,.0000000,-58668137429162684930668921048006656.0000000
3.90,-.2058225,1.7631153,.0000000,-58668137429162684930668921048006656.0000000
3.91,-.2041791,1.7619668,.0000000,-58668137429162684930668921048006656.0000000
3.92,-.2027809,1.7612222,.0000000,-58668137429162684930668921048006656.0000000
3.93,-.2015968,1.7608384,.0000000,-58668137429162684930668921048006656.0000000
3.94,-.2006051,1.7613231,.0000000,-58668137429162684930668921048006656.0000000
3.95,-.1997807,1.7607398,.0000000,-58668137429162684930668921048006656.0000000
3.96,-.1991027,1.7617382,.0000000,-58668137429162684930668921048006656.0000000
3.97,-.1984490,1.7626649,.0000000,-58668137429162684930668921048006656.0000000
3.98,-.1978182,1.7639667,.0000000,-58668137429162684930668921048006656.0000000
3.99,-.1971572,1.7647802,.0000000,-58668137429162684930668921048006656.0000000
4.00,-.1965732,1.7647043,.0000000,-58668137429162684930668921048006656.0000000
4.01,-.1960557,1.7649829,.0000000,-58668137429162684930668921048006656.0000000
4.02,-.1954917,1.7644664,.0000000,-58668137429162684930668921048006656.0000000
4.03,-.1949396,1.7649941,.0000000,-58668137429162684930668921048006656.0000000
4.04,-.1943950,1.7656243,.0000000,-58668137429162684930668921048006656.0000000
4.05,-.1908679,1.7666903,.0000000,-58668137429162684930668921048006656.0000000
4.06,-.1877507,1.7676420,.0000000,-58668137429162684930668921048006656.0000000
4.07,-.1849422,1.7681482,.0000000,-58668137429162684930668921048006656.0000000
4.08,-.1824072,1.7683214,.0000000,-58668137429162684930668921048006656.0000000
4.09,-.1801659,1.7690970,.0000000,-58668137429162684930668921048006656.0000000
4.10,-.1781833,1.7668179,.0000000,-58668137429162684930668921048006656.0000000
4.11,-.1764311,1.7660199,.0000000,-58668137429162684930668921048006656.0000000
4.12,-.1748815,1.7672594,.0000000,-58668137429162684930668921048006656.0000000
4.14,-.1735126,1.7680215,.0000000,-58668137429162684930668921048006656.0000000
4.15,-.1723030,1.7681394,.0000000,-58668137429162684930668921048006656.0000000
4.16,-.1711826,1.7708541,.0000000,-58668137429162684930668921048006656.0000000
4.17,-.1701381,1.7710580,.0000000,-58668137429162684930668921048006656.0000000
4.18,-.1692143,1.7711235,.0000000,-58668137429162684930668921048006656.0000000
4.19,-.1683966,1.7701528,.0000000,-58668137429162684930668921048006656.0000000
4.20,-.1676712,1.7693988,.0000000,-58668137429162684930668921048006656.0000000
4.21,-.1670243,1.7699316,.0000000,-58668137429162684930668921048006656.0000000
4.22,-.1663987,1.7686951,.0000000,-58668137429162684930668921048006656.0000000
4.23,-.1658970,1.7669513,.0000000,-58668137429162684930668921048006656.0000000
4.24,-.1654536,1.7671431,.0000000,-58668137429162684930668921048006656.0000000
4.25,-.1650587,1.7663780,.0000000,-58668137429162684930668921048006656.0000000
4.26,-.1647123,1.7625709,.0000000,-58668137429162684930668921048006656.0000000
4.27,-.1674580,1.7616069,.0000000,-58668137429162684930668921048006656.0000000
4.28,-.1698868,1.7607455,.0000000,-58668137429162684930668921048006656.0000000
4.29,-.1720362,1.7599424,.0000000,-58668137429162684930668921048006656.0000000
4.30,-.1739295,1.7578299,.0000000,-58668137429162684930668921048006656.0000000
4.31,-.1724962,1.7567351,.0000000,-58668137429162684930668921048006656.0000000
4.32,-.1712249,1.7572970,.0000000,-58668137429162684930668921048006656.0000000
4.33,-.1703787,5.0267668,.0000000,-58668137429162684930668921048006656.0000000
4.34,-.1707350,10.3641930,.0000000,-58668137429162684930668921048006656.0000000
4.35,-.1722639,18.6514816,.0000000,-58668137429162684930668921048006656.0000000
4.36,-.1754040,32.2829590,.0000000,-58668137429162684930668921048006656.0000000
4.38,-.1816542,39.9737625,.0000000,-58668137429162684930668921048006656.0000000
4.39,-.1923078,56.2275467,.0000000,-58668137429162684930668921048006656.0000000
4.40,-.1965376,30.4816418,.0000000,-58668137429162684930668921048006656.0000000
4.41,-.2012213,25.5128994,.0000000,-58668137429162684930668921048006656.0000000
4.42,-.2078258,35.0545387,.0000000,-58668137429162684930668921048006656.0000000
4.43,-.2258831,54.1276436,.0000000,-58668137429162684930668921048006656.0000000
4.44,-.2373166,46.8423691,.0000000,-58668137429162684930668921048006656.0000000
4.45,-.2472870,46.1264725,.0000000,-58668137429162684930668921048006656.0000000
4.46,-.2541261,48.4420509,.0000000,-58668137429162684930668921048006656.0000000
4.47,-.2583377,47.8967972,.0000000,-58668137429162684930668921048006656.0000000
4.48,-.2562805,35.0110779,.0000000,-58668137429162684930668921048006656.0000000
4.49,-.2569703,36.7520714,.0000000,-58668137429162684930668921048006656.0000000
4.50,-.2628459,44.2696533,.0000000,-58668137429162684930668921048006656.0000000
4.51,-.2690344,43.3506889,.0000000,-58668137429162684930668921048006656.0000000
4.52,-.2715735,34.8289871,.0000000,-58668137429162684930668921048006656.0000000
4.53,-.3105465,101.6063309,.0000000,-58668137429162684930668921048006656.0000000
4.54,-.3626027,122.4963837,.0000000,-58668137429162684930668921048006656.0000000
4.55,-.4176009,129.0608978,.0000000,-58668137429162684930668921048006656.0000000
4.56,-.4524032,124.9352417,.0000000,-58668137429162684930668921048006656.0000000
4.57,-.4683290,120.5685730,.0000000,-58668137429162684930668921048006656.0000000
4.58,-.4889819,122.2499847,.0000000,-58668137429162684930668921048006656.0000000
4.59,-.5261168,127.4283829,.0000000,-58668137429162684930668921048006656.0000000
4.60,-.5316033,109.6741180,.0000000,-58668137429162684930668921048006656.0000000
4.61,-.5543087,121.3344116,.0000000,-58668137429162684930668921048006656.0000000
4.62,-.5627814,110.8064804,.0000000,-58668137429162684930668921048006656.0000000
4.64,-.5399201,63.2299881,.0000000,-58668137429162684930668921048006656.0000000
4.65,-.5078748,38.4119263,.0000000,-58668137429162684930668921048006656.0000000
4.66,-.4826528,46.8635483,.0000000,-58668137429162684930668921048006656.0000000
4.67,-.4547945,29.8564892,.0000000,-58668137429162684930668921048006656.0000000
4.68,-.4259143,16.2296181,.0000000,-58668137429162684930668921048006656.0000000
4.69,-.3970063,5.9710631,.0000000,-58668137429162684930668921048006656.0000000
4.70,-.3702625,1.7351886,.0000000,-58668137429162684930668921048006656.0000000
4.71,-.3466193,1.7346482,.0000000,-58668137429162684930668921048006656.0000000
